"type","username","useraddress","userid","timestamp","roomname","content"
"text","VirtualErland","128.2.220.133:50084","hg-VBi82iMi0Vecyav1w","2015-10-06 00:31:52","mc_mooc_week104",""
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-06 00:32:03","mc_mooc_week100","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-06 00:32:05","mc_mooc_week1_test03","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-06 00:32:23","mc_mooc_week102","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-06 00:32:32","mc_mooc_week1_test01","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50076","r0oZbLVANicGflMmav1s","2015-10-06 00:32:44","mc_mooc_week103","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50080","VRpElqW9sLOOFFy4av1u","2015-10-06 00:32:54","mc_mooc_week1_test05","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-06 00:33:00","mc_mooc_week101","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-06 00:33:25","mc_mooc_week1_test02","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-06 00:33:25","mc_mooc_week1_test04",""
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-06 00:33:46","mc_mooc_week1_test00","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50084","hg-VBi82iMi0Vecyav1w","2015-10-06 00:33:52","mc_mooc_week104","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-06 00:34:03","mc_mooc_week100","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-06 00:34:05","mc_mooc_week1_test03",""
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-06 00:34:23","mc_mooc_week102","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-06 00:34:32","mc_mooc_week1_test01","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50076","r0oZbLVANicGflMmav1s","2015-10-06 00:34:44","mc_mooc_week103","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50080","VRpElqW9sLOOFFy4av1u","2015-10-06 00:34:54","mc_mooc_week1_test05","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-06 00:35:00","mc_mooc_week101","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-06 00:35:25","mc_mooc_week1_test02","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-06 00:35:25","mc_mooc_week1_test04","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-06 00:35:46","mc_mooc_week1_test00","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50084","hg-VBi82iMi0Vecyav1w","2015-10-06 00:35:52","mc_mooc_week104","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-06 00:36:03","mc_mooc_week100","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-06 00:36:05","mc_mooc_week1_test03","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-06 00:36:23","mc_mooc_week102","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-06 00:36:32","mc_mooc_week1_test01","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50076","r0oZbLVANicGflMmav1s","2015-10-06 00:36:44","mc_mooc_week103","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50080","VRpElqW9sLOOFFy4av1u","2015-10-06 00:36:54","mc_mooc_week1_test05","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-06 00:37:00","mc_mooc_week101","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-06 00:37:25","mc_mooc_week1_test02","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-06 00:37:25","mc_mooc_week1_test04","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-06 00:37:46","mc_mooc_week1_test00","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50084","hg-VBi82iMi0Vecyav1w","2015-10-06 00:37:52","mc_mooc_week104","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-06 00:38:03","mc_mooc_week100","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-06 00:38:05","mc_mooc_week1_test03","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-06 00:38:23","mc_mooc_week102","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-06 00:38:34","mc_mooc_week1_test01","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
